,StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District,Latitude,Longitude
1217,q1mg,New Luck Zhi Char (Stirling Road),Chinese,3.9,91,Singapore,Stirling Road Singapore,,1.2960483638295601,103.8036437043001
1218,l0fa,VIET MAMA MEAL (136 Sims Ave),Chinese,3.2,56,Singapore,136 Sims Ave Singapore,14.0,1.3142312500000002,103.87866968499512
1219,eyxd,Infusion Roastery Cafe (ICB Shopping Centre),Coffee,4.8,68,Singapore,ICB Shopping Centre Singapore,,1.3546984,103.87830231243251
1220,mm25,Matsu Eats (Sims Dr),Japanese,4.4,3,Singapore,Sims Dr Singapore,14.0,1.3187006299341506,103.87641562608987
1221,v9uw,Golden Jade Restaurant Culinary Group (Paya Lebar),Chinese,4.4,1000,Singapore,Paya Lebar Singapore,14.0,1.3174795000000001,103.89235252467483
1222,cfuo,Le Royale Patisserie (Tiong Bahru Road),Dessert,4.8,87,Singapore,Tiong Bahru Road Singapore,3.0,1.2862275638344958,103.82552159745308
1223,q74o,byhazroslle (Hougang St 11),Dessert,5.0,2,Singapore,Hougang St 11 Singapore,19.0,1.3519118122442009,103.88097186043235
1224,uvff,Pizza Pasta Hub (Boat Quay),Pizza,2.5,8,Singapore,Boat Quay Singapore,,1.285996815615518,103.85225135948178
1225,v3ap,Lao Si Chuan (Tiong Bahru),Chinese,4.5,1000,Singapore,Tiong Bahru Singapore,3.0,1.28617925,103.82722523285841
1226,hita,Sultans Table @Bar Grill Restaurant (Boat Quay),Turkish,4.5,19,Singapore,Boat Quay Singapore,,1.285996815615518,103.85225135948178
1227,l29d,D'life Signature (Chinatown Point),Fried Rice,4.8,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1228,btzu,Pho Lemongrass (sims place),Vietnamese,4.4,100,Singapore,sims place Singapore,14.0,1.3180694079888413,103.87965498466878
1229,xy9v,Vietsea II Xom Nhau (Sims Avenue),Vietnamese,4.3,34,Singapore,Sims Avenue Singapore,14.0,1.3189058500000002,103.90341914999999
1230,yoxx,Lao Da Suan La Fen 老大酸辣粉 (Geylang Road),Chinese,4.9,19,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1231,bhjd,One Prawn & Co (458 Macpherson Rd) - Islandwide Delivery,Noodles,2.0,31,Singapore,458 Macpherson Rd Singapore,13.0,1.331974,103.88245
1232,gm81,Steamed Society (People's Park Food Centre),Chinese,4.6,30,Singapore,People's Park Food Centre Singapore,1.0,,
1233,ehxt,Hong Kong Zhai (Marina Square),Dim Sum ,4.2,25,Singapore,Marina Square Singapore,1.0,1.29071265,103.85834537056982
1234,v5hk,Shu Yan Sichuan Cuisine (Chinatown Point),Chinese,4.8,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1235,cat1,Golden Jade Traditional H.K Dessert 金翠传统糖水铺 (271 Geylang Road),Dessert,5.0,2,Singapore,271 Geylang Road Singapore,14.0,1.31241245,103.8779448
1236,kt7r,Boon Heng Atas Hainanese Chicken Rice (People's Park Food Centre),Chinese,4.2,74,Singapore,People's Park Food Centre Singapore,1.0,,
1237,h8ha,胖胖麻辣烫 Pang Pang Lucky Food (Upper Cross Street),Chinese,3.7,7,Singapore,Upper Cross Street Singapore,,1.2880761029248495,103.841415359835
1238,w2cu,Ming Fa Fishball (People's Park),Noodles,4.3,100,Singapore,People's Park Singapore,1.0,1.2836231,103.8416251
1239,x9ho,Boon Chiang Hainanese Chicken Rice (Sims Place),Chicken Rice,4.6,100,Singapore,Sims Place Singapore,14.0,1.3180694079888413,103.87965498466878
1240,g7z9,Dumprince Dumpling House (Chinatown Point),Chinese,2.8,26,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1241,trzl,Al Souk Restaurant (Geylang),Singaporean,2.6,7,Singapore,Geylang Singapore,14.0,1.3181862,103.8870563
1242,wyyh,Khan’S Prata Place (Sam Hee Coffee Shop),Malaysian,4.7,100,Singapore,Sam Hee Coffee Shop Singapore,,,
1243,jwep,CHICHA San Chen (Chinatown Point),Bubble Tea,4.9,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1244,ayet,KuaFood 夸父炸串 (New Bridge Rd),Asian,4.7,79,Singapore,New Bridge Rd Singapore,,1.2862083110991445,103.84517693610478
1245,vil3,Mini Wok (My Kampung),Chinese,4.1,2,Singapore,My Kampung Singapore,,1.3024009,103.8734077
1246,zcf4,FAST SOUP 阿2煲靓汤 (Chinatown Point),Soups,4.6,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1247,lls5,Hengli Kampung Nasi Lemak Nasi Padang (Hong Lim Market & Food Centre),Noodles,4.9,38,Singapore,Hong Lim Market & Food Centre Singapore,,1.28530335,103.845821859097
1248,k7ey,Fahzilaah Halal Food (Bukit Merah View Market),Malaysian,4.7,100,Singapore,Bukit Merah View Market Singapore,,,
1249,ht3g,Partea 茶派 (Macpherson Road),Tea,4.5,100,Singapore,Macpherson Road Singapore,13.0,1.32983705,103.8742948
1250,p57s,3SeasonsTea (133 New Bridge Rd),Chinese,4.8,51,Singapore,133 New Bridge Rd Singapore,,1.28519745,103.8449051848437
1251,z1zm,Mirch Masala-North Indian Cuisine (36 BOAT QUAY) - Restaurant Delivery,Indian,3.5,100,Singapore,36 BOAT QUAY Singapore,,1.286304,103.84964341560892
1252,wv04,Unnie's Jubang (Chinatown Point),Korean,2.9,6,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1253,gwx4,Authentic Hock Lam St Popular Beef Kway Teow (6 North Canal Rd) - Islandwide Delivery,Noodles,4.6,18,Singapore,6 North Canal Rd Singapore,,1.2860699,103.84904722264727
1254,jf8j,Lulala (New Bridge Road),Chinese,4.9,28,Singapore,New Bridge Road Singapore,,1.2862083110991445,103.84517693610478
1255,x9yo,The Original Katong Laksa since 1950 - Janggut Laksa (Chinatown),Laksa,4.4,1000,Singapore,Chinatown Singapore,,1.2829435,103.8441517
1256,pdcf,Bowlé - Healthy Nutritional Salad Mexican Bowl (ChinaTown Point) - Islandwide Delivery,Healthy,2.9,7,Singapore,ChinaTown Point Singapore,,1.28519745,103.8449051848437
1257,v8uq,Gourmet Pizza To Go (Kallang),Pizza,4.6,100,Singapore,Kallang Singapore,,1.310759,103.866262
1258,z3sm,QUAN AN VIET CAFE (Geylang Road),Vietnamese,4.4,100,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1259,w8fb,INDIAN PALACE (BOAT QUAY) - Restaurant Delivery,Indian,3.2,12,Singapore,BOAT QUAY Singapore,,1.285996815615518,103.85225135948178
1260,xyr9,WRAP UP - A Mediterranean Kebab Burrito Arabic Food (Chinatown Point),Wraps,4.3,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1261,o4ki,Jia Yi Bing (New Bridge Road),Chinese,4.5,100,Singapore,New Bridge Road Singapore,,1.2862083110991445,103.84517693610478
1262,hlba,Khushboo - The Fragrance Of India (36 Boat Quay) - Restaurant Delivery,Indian,2.4,37,Singapore,36 Boat Quay Singapore,,1.286304,103.84964341560892
1263,w2kr,Old Cheng Du Mala Tang (People's Park Complex),Mala Xiang Guo,4.6,100,Singapore,People's Park Complex Singapore,1.0,1.28413865,103.84255695900956
1264,w1ms,Tastea Dessert & Bubble Tea 真好喝 (People's Park Centre),Bubble Tea,4.6,500,Singapore,People's Park Centre Singapore,1.0,1.28583565,103.84403374819917
1265,avuu,SHAHI DARBAR (36 BOAT QUAY) - Restaurant Delivery,Indian,3.4,3,Singapore,36 BOAT QUAY Singapore,,1.286304,103.84964341560892
1266,onc0,Fu Lai Lai Hokkien Restaurant 福来来福建菜 (Chinatown Point),Chinese,5.0,5,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1267,y6iw,House of Peranakan Petit (Tiong Bahru State),Singaporean,4.0,97,Singapore,Tiong Bahru State Singapore,3.0,,
1268,wyk4,Just Pasta (Hong Lim Food Centre),Pasta,3.8,27,Singapore,Hong Lim Food Centre Singapore,,1.2852802,103.8459808
1269,ljbs,GUM GANG WON (New Bridge Road),Korean,4.3,52,Singapore,New Bridge Road Singapore,,1.2862083110991445,103.84517693610478
1270,ubxs,精悦蓉 Jing Yue Rong & 青花椒 Qing Hua Jiao (Chinatown Point),Chinese,4.2,14,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1271,y1ca,Kam Chuen Seafood & BBQ (Quemoy Road),Fried Rice,4.1,100,Singapore,Quemoy Road Singapore,,1.3444547500000001,103.88126159999999
1272,gbyt,Nature Vegetarian Delights (756 Upper Serangoon Rd) - Islandwide Delivery,Vegetarian,4.7,100,Singapore,756 Upper Serangoon Rd Singapore,12.0,1.3536587,103.87882277401201
1273,ce4t,Fried Rice Story (Bukit Merah View),Chinese,4.4,64,Singapore,Bukit Merah View Singapore,,1.28350915,103.82332492999029
1274,mzfv,4 Star Briyani Hut (South Bridge Road),Indian,4.7,30,Singapore,South Bridge Road Singapore,,1.28104152152305,103.84454560878986
1275,hh3s,Gloria Jean's Coffees (Esplanade Mall),Beverages,5.0,26,Singapore,Esplanade Mall Singapore,,1.2896876,103.8556145
1276,kyez,KAZA KEBAB -  FUSION OF ASIAN AND ARABIC KEBAB & BURRITO HOUSE (Chinatown Point),Middle Eastern,4.1,100,Singapore,Chinatown Point Singapore,,1.28519745,103.8449051848437
1277,pqsy,Kns Curry House (116 Bukit Merah),Indian,4.4,100,Singapore,116 Bukit Merah Singapore,,1.285153,103.82138
1278,jpgc,Fuel Kitchen (339 Upper Paya Lebar),Italian,4.0,10,Singapore,339 Upper Paya Lebar Singapore,14.0,1.3397968276019876,103.88618675415023
1279,lu7o,The Berry Spot (Esplanade),Acai Bowl,4.9,10,Singapore,Esplanade Singapore,,1.29348725,103.8553907886887
1280,ohyc,Kalavaraa - The Kerala Fusion (North Canal Road),International,3.8,5,Singapore,North Canal Road Singapore,,1.286788879233829,103.8472412401488
1281,h4ea,Si Chuan Village 川味人家 (Mosque Street),Chinese,4.1,100,Singapore,Mosque Street Singapore,,1.28329495,103.8456943
1282,c05u,Warming Rice Noodle 无名缘米粉 (People's Park Complex),Chinese,4.8,8,Singapore,People's Park Complex Singapore,1.0,1.28413865,103.84255695900956
1283,bpt3,Bukit Merah View Carrot Cake  - Bukit Merah View Market (115 Bukit Merah View),Cakes,4.1,39,Singapore,115 Bukit Merah View Singapore,,1.2848085,103.82222900749566
1284,y7cy,Hua Shuang Kitchen (Ghim Moh),Rice Dishes,4.1,100,Singapore,Ghim Moh Singapore,,1.310558,103.7893244
1285,f20l,Sanook Kitchen (Kallang Wave Mall),Thai,4.4,100,Singapore,Kallang Wave Mall Singapore,,1.3035502,103.8727810707062
1286,a5ue,Jia Xiang Mala Hotpot （Chinatown）家乡麻辣香锅 . 麻辣烫 . 炸串（牛车水 (People's Park Complex),Chinese,4.5,80,Singapore,People's Park Complex Singapore,1.0,1.28413865,103.84255695900956
1287,p9jy,Oriental Chinese Restaurant (New Bridge Road),Chinese,4.2,1000,Singapore,New Bridge Road Singapore,,1.2862083110991445,103.84517693610478
1288,cwo9,He Feng Seafood 禾豐海鲜 (Bukit Merah View),Chinese,4.0,90,Singapore,Bukit Merah View Singapore,,1.28350915,103.82332492999029
1289,h6lh,Golden Gate Wanton Noodle (Quemoy Road),Noodles,4.2,97,Singapore,Quemoy Road Singapore,,1.3444547500000001,103.88126159999999
1290,k6yz,The Penny Black (Boat Quay),Western,4.8,35,Singapore,Boat Quay Singapore,,1.285996815615518,103.85225135948178
1291,pa0s,Good Taste Mala Hotpot 好滋味麻辣香锅 (Sports Hub) - Islandwide Delivery,Mala Xiang Guo,4.8,5,Singapore,Sports Hub Singapore,,1.3032958,103.87530020798854
1292,s6uf,Fook Seng Goldenhill Chicken Rice (Tinggi View),Chicken Rice,4.3,500,Singapore,Tinggi View Singapore,,1.2886832,103.80919851218255
1293,l0vb,Mia (Dunearn Road),Italian,5.0,12,Singapore,Dunearn Road Singapore,,1.3291173424602878,103.80343767249995
1294,f0yw,Ye Lai Xiang Teochew Porridge 夜来香潮州粥 (Bukit Merah),Chinese,4.3,1000,Singapore,Bukit Merah Singapore,,1.2704395,103.82831840371266
1295,s49w,Dongbei BBQ & Dumplings 东北烧烤饺子馆 (Upper Cross Street),Chinese,4.3,100,Singapore,Upper Cross Street Singapore,,1.2880761029248495,103.841415359835
1296,sj18,Bread and Butter ( Kensington Square),Bakery,4.7,100,Singapore, Kensington Square Singapore,,1.345808,103.8828672451838
1297,y5kj,Fu Xing Ji Mei Shi (Geylang),Chinese,3.9,8,Singapore,Geylang Singapore,14.0,1.3181862,103.8870563
1298,t5kq,Oriental Barbecue Restaurant 东北菜 牛车水 (Pagoda Street),Chinese,4.2,3,Singapore,Pagoda Street Singapore,,1.2837012830484027,103.84382966875947
1299,d4is,SPICE 45 (3 Pickering St),Indian,2.8,6,Singapore,3 Pickering St Singapore,,1.284542,103.8475535
1300,xnax,Xin Long Xing Seafood (Wing Fong Building),Fried Rice,4.9,7,Singapore,Wing Fong Building Singapore,,,
1301,mndn,Zhong Hua Bao Ding 中华爆鼎烧烤 (Mosque Street),Chinese,4.4,100,Singapore,Mosque Street Singapore,,1.28329495,103.8456943
1302,w4yd,Tan Ser Seng Herbal Soup (Lorong Bachok),Chinese,4.5,500,Singapore,Lorong Bachok Singapore,,1.3139132278832335,103.87947041318203
1303,s7ls,Wang Da Ye Bbq (Mosque Street),Chinese,4.4,100,Singapore,Mosque Street Singapore,,1.28329495,103.8456943
1304,z5mp,XIANGXIANG 湘香湖南菜 (Chinatown),Chinese,4.4,100,Singapore,Chinatown Singapore,,1.2829435,103.8441517
1305,o9iw,Ah Chiang Porridge (Tiong Poh Rd),Chinese,4.5,500,Singapore,Tiong Poh Rd Singapore,,1.2824808065921,103.83245060534274
1306,aa6t,AN-NUR RESTAURANT (768 Upper Serangoon Rd),Indian,4.4,29,Singapore,768 Upper Serangoon Rd Singapore,12.0,1.3542040499999999,103.87896230121527
1307,x6ns,Kontiki (Marina Bay),Burgers,4.7,7,Singapore,Marina Bay Singapore,1.0,1.277658,103.8536866
1308,rtf1,Moon's Cafe (Pavillion Square),Dessert,2.2,2,Singapore,Pavillion Square Singapore,,,
1309,x0dz,Cheng's (27 Yong Siak),Cakes,4.8,40,Singapore,27 Yong Siak Singapore,,1.28288055,103.82995552169663
1310,hjfm,Shifudo (Kensington Square),Japanese,4.8,100,Singapore,Kensington Square Singapore,,1.345808,103.8828672451838
1311,kogq,Four pizza (2 Jln Lokam) - Restaurant Delivery,Pizza,3.4,24,Singapore,2 Jln Lokam Singapore,,1.3457001,103.882572909615
1312,y8eo,Ali Khan Restaurant (Macpherson Road),Indian,4.5,1000,Singapore,Macpherson Road Singapore,13.0,1.32983705,103.8742948
1313,x0bs,SMAC BBQ (Kensington Square),Malaysian,4.5,58,Singapore,Kensington Square Singapore,,1.345808,103.8828672451838
1314,s6sz,Temptations Cafe & Cakes (Sims Avenue),Cakes,4.5,100,Singapore,Sims Avenue Singapore,14.0,1.3189058500000002,103.90341914999999
1315,v1vq,Greenland Vegetarian Restaurant  (Upper Serangoon Road),Vegetarian,4.7,500,Singapore,Upper Serangoon Road Singapore,8.0,1.3456303824930194,103.87137124979549
1316,y8eb,Group Therapy (Cross Street Exchange),Western,4.6,100,Singapore,Cross Street Exchange Singapore,,1.2840894500000002,103.84722017499999
1317,nxez,Long Phung Vietnamese Restaurant (239 New Bridge Road),Vietnamese,3.4,44,Singapore,239 New Bridge Road Singapore,,1.28321715,103.84287408282026
1318,aymu,TOTO Seafood (Fanside Building),Seafood,3.5,48,Singapore,Fanside Building Singapore,,,
1319,x3zn,Chuan Court Sichuan Cuisine Mala Hot Pot (Macpherson Road),Mala Xiang Guo,4.5,500,Singapore,Macpherson Road Singapore,13.0,1.32983705,103.8742948
1320,v1ev,PS.Cafe (One Fullerton),Western,4.7,87,Singapore,One Fullerton Singapore,,1.2857026,103.85394473042467
1321,s1yd,KL Traditional Chilli Ban Mee - MacPherson (Main Outlet),Noodles,4.5,2000,Singapore,Main Outlet Singapore,,,
1322,a04x,Peng Cheng Northern Jiangsu Cuisine 彭城小厨 (Temple Street),Chinese,4.3,100,Singapore,Temple Street Singapore,,1.2834794217233818,103.84311162473215
1323,i714,Cheng Yi Coffee Shop (Geylang Road),Chicken Wings,4.9,3,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1324,azjy,InstaShake and Waffles (Geylang Road),Burgers,4.8,100,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1325,s8ld,Sawasdee Thai Restaurant (Trengganu Street),Thai,3.9,100,Singapore,Trengganu Street Singapore,,1.2822532615936397,103.84377487909863
1326,kgjl,Chang Jiang Seafood Restaurant (Geylang Road),Seafood,4.5,100,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1327,q4cy,Em Oi - Em Oiiiiiiii Vietnamese Restaurant (2 Jln Lokam),Vietnamese,4.1,14,Singapore,2 Jln Lokam Singapore,,1.3457001,103.882572909615
1328,hrvl,OnlyCreamery (Temple Street),Snacks,5.0,1,Singapore,Temple Street Singapore,,1.2834794217233818,103.84311162473215
1329,jqlj,Pratunam Plus (102 Henderson),Thai,4.4,94,Singapore,102 Henderson Singapore,,1.2900589500000001,103.82198326953628
1330,t0uf,Himalaya Kitchen (Macpherson) - Islandwide Delivery,Indian,2.5,19,Singapore,Macpherson Singapore,13.0,1.32620695,103.88950695393876
1331,zx24,Oriental Desserts (Temple Street),Dessert,3.5,45,Singapore,Temple Street Singapore,,1.2834794217233818,103.84311162473215
1332,v8js,Yuu Xiang Dam 郁香潭 (Geylang Road),Dessert,4.3,500,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1333,s5sg,Brinda's (Bukit Merah),Indian,4.4,4000,Singapore,Bukit Merah Singapore,,1.2704395,103.82831840371266
1334,dx7l,Panda BBQ 熊猫撸串 (New Bridge),Chinese,4.4,100,Singapore,New Bridge Singapore,,1.27944885,103.83627393244066
1335,sl92,Good Luck BBQ 上上签四川小酒馆 (New Bridge),Chinese,4.0,100,Singapore,New Bridge Singapore,,1.27944885,103.83627393244066
1336,x2nq,Happy Mala Xiang Guo (1 Lor 23 Geylang),Mala Xiang Guo,4.5,500,Singapore,1 Lor 23 Geylang Singapore,14.0,,
1337,w2yx,Happy Seafood Village (Geylang),Chinese,4.5,100,Singapore,Geylang Singapore,14.0,1.3181862,103.8870563
1338,n8ez,Indo Sumatera (Trengganu Street),Rice Dishes,5.0,63,Singapore,Trengganu Street Singapore,,1.2822532615936397,103.84377487909863
1339,o8hh,Grandma's Taste Ipoh Claypot (Chinatown Complex),Malaysian,4.3,100,Singapore,Chinatown Complex Singapore,,1.28226875,103.8431493947401
1340,hrs3,Jiu Xiang Noodle House (26 Jalan Membina),Singaporean,3.8,2,Singapore,26 Jalan Membina Singapore,,1.2827596,103.8258932
1341,tjos,Bamboo King Biryani & Fish Head Curry (560 MacPherson road ) - Restaurant Delivery,Indian,1.9,2,Singapore,560 MacPherson road  Singapore,13.0,1.32983705,103.8742948
1342,ngch,KING BRIYANI (560 MacPherson Rd) - Restaurant Delivery,Asian,2.8,21,Singapore,560 MacPherson Rd Singapore,13.0,1.32983705,103.8742948
1343,w6ks,Curry Nations (Dover),Indian,4.4,500,Singapore,Dover Singapore,,1.3114155,103.7786108
1344,s3gn,Penang Seafood Restaurant (Aljunied Road),Chinese,4.6,5000,Singapore,Aljunied Road Singapore,,1.3211221388532175,103.88157734461967
1345,v8xz,Al-Bidayah Restaurant (Geylang Road),Roti Prata,4.3,1000,Singapore,Geylang Road Singapore,14.0,1.31241245,103.8779448
1346,y0oz,Tiong Shian Porridge Center (New Bridge Road),Porridge,4.4,1000,Singapore,New Bridge Road Singapore,,1.2862083110991445,103.84517693610478
1347,y6sx,Big Moustache Skewer (Chinatown) 大胡子串烧 (牛车水店),Chinese,4.4,500,Singapore,Chinatown Singapore,,1.2829435,103.8441517
1348,ttj8,Anjana Kitchen (Raffles Place),Indian,3.1,4,Singapore,Raffles Place Singapore,1.0,1.2835416999999998,103.85146023266938
1349,hnr9,McDonald's (Yio Chu Kang),Fast Food,4.3,100,Singapore,Yio Chu Kang Singapore,,1.3817905,103.8449359
1350,s8af,Yum Cha (Chinatown),Chinese,4.6,1000,Singapore,Chinatown Singapore,,1.2829435,103.8441517
1351,v3ng,328 Nan Xing Claypot Rice (Circuit Road),Chicken Rice,4.7,100,Singapore,Circuit Road Singapore,,1.32486595,103.888705
1352,c80f,Tun Xiang Hokkien Delights (One Raffles Place),Asian,4.6,13,Singapore,One Raffles Place Singapore,1.0,1.28429825,103.8510618163087
1353,w0or,NOM - Bistro & Bakery (Macpherson),Western,4.6,500,Singapore,Macpherson Singapore,13.0,1.32620695,103.88950695393876
1354,tit8,169 Japanese Teppanyaki (Stirling Road),Seafood,2.7,8,Singapore,Stirling Road Singapore,,1.2960483638295601,103.8036437043001
1355,y2gf,Yu Long Vegetarian Food 玉龙素食 (Circuit Road),Vegetarian,4.2,83,Singapore,Circuit Road Singapore,,1.32486595,103.888705
1356,w5dm,He Xing Claypot Bak Kut Teh (Chinatown Complex),Chinese,3.7,100,Singapore,Chinatown Complex Singapore,,1.28226875,103.8431493947401
1357,nvuv,Mana Lagi (Stirling Road),Seafood,3.0,23,Singapore,Stirling Road Singapore,,1.2960483638295601,103.8036437043001
1358,y0ts,Tian Tian Jian 天天见 麻辣香锅锅 (79 Circuit Rd),Chinese,4.6,500,Singapore,79 Circuit Rd Singapore,,1.32657705,103.885049
1359,npym,90's Fusion Food (MacPherson),International,3.1,50,Singapore,MacPherson Singapore,13.0,1.32620695,103.88950695393876
1360,kqxl,TRE Cafe Vietnamese Fusion & Bar (1 Club St),Vietnamese,5.0,1,Singapore,1 Club St Singapore,,1.28269805,103.84724184310835
1361,w9zu,Carl's Jr. (The Star Vista),American,4.4,2000,Singapore,The Star Vista Singapore,,1.30683155,103.78842430820943
1362,u6zs,Grains & Hops (78 Circuit),Beverages,4.6,11,Singapore,78 Circuit Singapore,,,
1363,x5js,Don Don Prawn Noodles (Circuit Road),Asian,4.5,79,Singapore,Circuit Road Singapore,,1.32486595,103.888705
1364,wl6d,Nasi Kari (Stirling Road),Fried Chicken,4.7,8,Singapore,Stirling Road Singapore,,1.2960483638295601,103.8036437043001
1365,e5mr,Swee Lee Social Club (The Star Vista),Bakery,4.7,25,Singapore,The Star Vista Singapore,,1.30683155,103.78842430820943
1366,sf0e,Chen's Mapo Tofu (Buona Vista),Chinese,4.2,100,Singapore,Buona Vista Singapore,,1.30660965,103.79075103909005
1367,n8ru,Tang Leng Chay Vegetarian 東龍齋 (Circuit Road),Singaporean,4.1,100,Singapore,Circuit Road Singapore,,1.32486595,103.888705
1368,b1dg,CoCo ICHIBANYA (The Star Vista),Curry,4.7,1000,Singapore,The Star Vista Singapore,,1.30683155,103.78842430820943
1369,me1k,Breakfast Hola 早餐好了 (South Bridge),Sandwiches,4.6,50,Singapore,South Bridge Singapore,,1.2847354,103.8468356
1370,mvya,The Boneless Kitchen (Commerze @ Irving) - Islandwide Delivery,Vegetarian,4.9,100,Singapore,Commerze @ Irving Singapore,,1.3362379,103.88639584387755
